timestamp,nx,ny,nz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback
1.76217e+09,0.0103445,0.216435,-0.976242,20.2512,-3.02844,0.133459,0.0393082,0.0957987,0.133459,0.0393082,0.0957987,40,3392,0.0117925,0
1.76217e+09,0.034163,0.271662,-0.961787,18.2213,-0.537375,0.0741747,0.0395833,0.0603382,0.0741747,0.0395833,0.0603382,38,3200,0.011875,0
1.76217e+09,0.0463011,0.249656,-0.967228,15.073,0.979738,0.0721849,0.0375484,0.0583303,0.0721849,0.0375484,0.0583303,31,2752,0.0112645,0
1.76217e+09,-0.0937899,0.308245,-0.946673,12.7894,-1.84214,0.0771133,0.0382384,0.0615633,0.0771133,0.0382384,0.0615633,29,2528,0.0114715,0
1.76217e+09,-0.0800208,0.31073,-0.947124,11.3305,-0.070833,0.0456692,0.031953,0.0401827,0.0456692,0.031953,0.0401827,25,2608,0.00958589,0
1.76217e+09,-0.090404,0.311599,-0.945903,12.4067,-2.12007,0.0795572,0.0354853,0.0619285,0.0795572,0.0354853,0.0619285,31,2912,0.0106456,0
1.76217e+09,-0.0811514,0.269879,-0.959468,16.5137,0.986909,0.0773593,0.0282922,0.0577324,0.0773593,0.0282922,0.0577324,22,2592,0.00848765,0
1.76217e+09,-0.0661245,0.215943,-0.974164,17.7579,1.84537,0.0983667,0.0328947,0.0721779,0.0983667,0.0328947,0.0721779,24,2432,0.00986842,0
1.76217e+09,0.0393711,0.149059,-0.988044,19.4844,5.44208,0.179783,0.0323276,0.120801,0.179783,0.0323276,0.120801,27,2784,0.00969828,0
1.76217e+09,-0.0106678,0.207353,-0.978208,20.0115,5.95517,0.193958,0.0324074,0.129338,0.193958,0.0324074,0.129338,28,2880,0.00972222,0
1.76217e+09,0.106033,0.145049,-0.983726,20.8599,8.30761,0.249765,0.0331741,0.163129,0.249765,0.0331741,0.163129,25,2512,0.00995223,0
1.76217e+09,0.21421,0.112416,-0.970297,18.6423,9.39537,0.251563,0.0306026,0.163179,0.251563,0.0306026,0.163179,26,2832,0.00918079,0
1.76217e+09,0.214666,0.1115,-0.970302,16.9224,8.16512,0.212275,0.035828,0.141696,0.212275,0.035828,0.141696,27,2512,0.0107484,0
1.76217e+09,0.219839,0.050021,-0.974253,16.8117,9.97133,0.243515,0.0349162,0.160075,0.243515,0.0349162,0.160075,30,2864,0.0104749,0
1.76217e+09,0.165365,0.0272439,-0.985856,17.453,10.0908,0.25246,0.0428571,0.168619,0.25246,0.0428571,0.168619,36,2800,0.0128571,0
1.76217e+09,0.166087,0.0426285,-0.985189,16.6397,10.5489,0.25177,0.0315657,0.163688,0.25177,0.0315657,0.163688,30,3168,0.0094697,0
1.76217e+09,0.204692,0.0734825,-0.976064,13.4958,14.9086,0.278394,0.0375683,0.182064,0.278394,0.0375683,0.182064,33,2928,0.0112705,0
1.76217e+09,0.221865,0.162763,-0.961397,8.51478,17.8402,0.227213,0.0347222,0.150217,0.227213,0.0347222,0.150217,29,2784,0.0104167,0
1.76217e+09,0.232824,0.190213,-0.953736,1.5329,19.9542,0.100347,0.0384425,0.0755853,0.100347,0.0384425,0.0755853,31,2688,0.0115327,0
1.76217e+09,0.231395,0.224729,-0.946548,-4.72131,22.2472,0.180974,0.0347222,0.122473,0.180974,0.0347222,0.122473,29,2784,0.0104167,0
1.76217e+09,0.0953985,0.168085,-0.981146,-5.38389,20.8287,0.187222,0.0280449,0.123551,0.187222,0.0280449,0.123551,21,2496,0.00841346,0
1.76217e+09,0.110395,0.161411,-0.980693,-3.80012,20.7009,0.152273,0.0335366,0.104779,0.152273,0.0335366,0.104779,33,3280,0.010061,0
1.76217e+09,0.153108,0.162551,-0.974749,-5.05405,22.0705,0.187478,0.0370135,0.127292,0.187478,0.0370135,0.127292,35,3152,0.0111041,0
1.76217e+09,0.156993,0.199803,-0.967177,-7.67371,22.4446,0.248636,0.0333794,0.162533,0.248636,0.0333794,0.162533,29,2896,0.0100138,0
1.76217e+09,0.11261,0.211554,-0.970858,-11.1166,20.1052,0.300024,0.0318761,0.192765,0.300024,0.0318761,0.192765,28,2928,0.00956284,0
1.76217e+09,0.071994,0.21551,-0.973844,-13.4964,16.6373,0.301936,0.031304,0.193683,0.301936,0.031304,0.193683,29,3088,0.00939119,0
1.76217e+09,0.0331465,0.241925,-0.969729,-14.5241,10.3771,0.224959,0.0317982,0.147694,0.224959,0.0317982,0.147694,29,3040,0.00953947,0
1.76217e+09,0.0487952,0.234872,-0.970801,-14.9359,8.54978,0.19991,0.0335249,0.133356,0.19991,0.0335249,0.133356,28,2784,0.0100575,0
1.76217e+09,-0.0817338,0.159277,-0.983845,-15.7411,4.60453,0.139101,0.0273224,0.0943898,0.139101,0.0273224,0.0943898,24,2928,0.00819672,0
1.76217e+09,-0.119317,0.133509,-0.983839,-14.79,-0.378838,0.0609048,0.0321365,0.0493975,0.0609048,0.0321365,0.0493975,29,3008,0.00964096,0
