scan_id,timestamp,pos_x,pos_y,pos_z,GT_nx,GT_ny,GT_nz,num_neighbors
200,1783000601.173423052,160.462928077,6.717142909,225.772276892,-0.079553308,-0.050152181,0.995568195,59
201,1783000601.226778984,165.623965212,3.117947666,231.896560345,-0.140291011,0.031685811,0.989603174,63
202,1783000601.276607990,167.758357119,1.355490814,235.866547868,-0.194960925,0.061887603,0.978856559,61
203,1783000601.325418949,158.067043850,-3.377672219,232.804608006,-0.003245982,0.018105625,0.999830811,58
204,1783000601.374442101,159.814010102,-5.264872015,235.754913214,-0.110712277,0.102542345,0.988548360,58
205,1783000601.423633099,160.421481837,-5.634698631,235.383106342,-0.110712277,0.102542345,0.988548360,58
206,1783000601.473287106,161.684241916,-6.407543433,235.738239914,-0.110712277,0.102542345,0.988548360,58
207,1783000601.524249077,161.150218478,-5.847176308,238.598608470,-0.141949951,0.125505686,0.981885194,61
208,1783000601.573875904,160.966054750,-3.481676086,240.975759034,-0.098810945,0.132994163,0.986178964,64
209,1783000601.623728037,162.273121176,-3.467123151,235.135364970,-0.144996930,0.097391009,0.984627281,64
210,1783000601.674129009,163.148182448,-1.833579849,233.076695002,-0.131833758,0.029086808,0.990845002,62
211,1783000601.724689960,163.011959859,-0.138610066,220.527515325,-0.114195833,-0.015435212,0.993338344,61
212,1783000601.775537014,160.845079042,3.021446529,214.419541747,-0.121447770,-0.010060447,0.992546838,60
213,1783000601.826116085,155.061432092,6.923619463,208.207871591,-0.107052374,-0.068412240,0.991896948,69
214,1783000601.876352072,171.615440156,12.148775848,236.295791749,-0.186952376,0.007410239,0.982341029,64
215,1783000601.927108049,176.628062202,16.461409185,250.740476017,-0.188699394,0.005588907,0.982018993,68
216,1783000601.976949930,183.792782725,19.604125408,259.111608173,-0.117950711,0.120205539,0.985717129,73
217,1783000602.027558088,186.814115313,20.842262781,263.081436221,-0.132701184,0.176487953,0.975316563,77
218,1783000602.077120066,193.018695051,22.087506141,267.919296944,-0.086281017,0.109638505,0.990219665,69
219,1783000602.127176046,197.741820316,22.298655796,273.086396302,-0.062445783,0.001380895,0.998047402,61
220,1783000602.177748919,202.677865538,22.249951591,278.508265501,-0.117263460,0.080866804,0.989802930,55
221,1783000602.231565952,215.791883911,20.343682899,286.892189842,-0.099614627,0.182546397,0.978137894,64
222,1783000602.281162024,214.638898149,19.251237165,293.271980358,-0.178880874,0.217546709,0.959518141,71
223,1783000602.330574989,213.017948803,16.509598294,294.646808562,-0.188331500,0.148068596,0.970879466,73
224,1783000602.379585981,216.454691999,13.305952586,297.332727003,-0.200521005,0.216060570,0.955567453,71
225,1783000602.428560972,216.211564631,11.618497640,299.111021905,-0.268590322,0.204388776,0.941320597,75
