timestamp,normal_type,nx,ny,nz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback,fallback_unavailable,recovered_from_segmentation_failure
1784806307.022817,raw,-0.169085,0.227149,0.959069,-165.723,-13.575,0.270764,0.168919,0.235118,0.270764,0.168919,0.235118,20,1184,0.0168919,1,0,0
1784806307.022817,scored,-0.472841,0.184836,0.861543,-165.723,-13.575,0.972502,0,0.632126,0.270764,0.168919,0.235118,20,1184,0.0168919,1,0,0
1784806307.022817,smoothed_raw,-0.3431,0.201104,0.917518,-165.723,-13.575,0.270764,0.168919,0.235118,0.270764,0.168919,0.235118,20,1184,0.0168919,1,0,0
1784806307.022817,smoothed_scored,-0.3737,0.2006,0.905598,-165.723,-13.575,0.972502,0,0.632126,0.270764,0.168919,0.235118,20,1184,0.0168919,1,0,0
1784806307.072414,raw,-0.472841,0.184836,0.861543,-165.723,-13.575,0.972502,0,0.632126,0.972502,0,0.632126,20,768,0.0260417,1,0,1
1784806307.072414,scored,-0.472841,0.184836,0.861543,-165.723,-13.575,0.972502,0,0.632126,0.972502,0,0.632126,20,768,0.0260417,1,0,1
1784806307.072414,smoothed_raw,-0.423383,0.193474,0.885051,-165.723,-13.575,0.972502,0,0.632126,0.972502,0,0.632126,20,768,0.0260417,1,0,1
1784806307.072414,smoothed_scored,-0.456855,0.18775,0.869502,-165.723,-13.575,0.972502,0,0.632126,0.972502,0,0.632126,20,768,0.0260417,1,0,1
1784806307.121944,raw,0.128209,-0.0338959,0.991168,-179.906,11.3713,0.0461129,0.161517,0.0865043,0.0461129,0.161517,0.0865043,23,1424,0.0161517,1,0,0
1784806307.121944,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.0461129,0.161517,0.0865043,23,1424,0.0161517,1,0,0
1784806307.121944,smoothed_raw,-0.228658,0.0986174,0.968499,-179.906,11.3713,0.0461129,0.161517,0.0865043,0.0461129,0.161517,0.0865043,23,1424,0.0161517,1,0,0
1784806307.121944,smoothed_scored,-0.283919,0.116997,0.951684,-179.906,11.3713,0.972502,0,0.632126,0.0461129,0.161517,0.0865043,23,1424,0.0161517,1,0,0
1784806307.179913,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,496,0.046371,1,0,1
1784806307.179913,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,496,0.046371,1,0,1
1784806307.179913,smoothed_raw,-0.3808,0.15177,0.912117,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,496,0.046371,1,0,1
1784806307.179913,smoothed_scored,-0.443813,0.174422,0.87898,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,496,0.046371,1,0,1
1784806307.228853,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,6960,0.0033046,1,0,1
1784806307.228853,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,6960,0.0033046,1,0,1
1784806307.228853,smoothed_raw,-0.466829,0.182681,0.865273,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,6960,0.0033046,1,0,1
1784806307.228853,smoothed_scored,-0.472033,0.184546,0.862049,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,6960,0.0033046,1,0,1
1784806307.278690,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,816,0.0281863,1,0,1
1784806307.278690,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,816,0.0281863,1,0,1
1784806307.278690,smoothed_raw,-0.472771,0.184811,0.861587,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,816,0.0281863,1,0,1
1784806307.278690,smoothed_scored,-0.472837,0.184835,0.861546,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,816,0.0281863,1,0,1
1784806307.319896,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,640,0.0359375,1,0,1
1784806307.319896,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,640,0.0359375,1,0,1
1784806307.319896,smoothed_raw,-0.472841,0.184836,0.861544,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,640,0.0359375,1,0,1
1784806307.319896,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,640,0.0359375,1,0,1
1784806307.369670,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1456,0.0157967,1,0,1
1784806307.369670,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1456,0.0157967,1,0,1
1784806307.369670,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1456,0.0157967,1,0,1
1784806307.369670,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1456,0.0157967,1,0,1
1784806307.419505,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,368,0.0625,1,0,1
1784806307.419505,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,368,0.0625,1,0,1
1784806307.419505,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,368,0.0625,1,0,1
1784806307.419505,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,368,0.0625,1,0,1
1784806307.469536,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1232,0.0186688,1,0,1
1784806307.469536,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1232,0.0186688,1,0,1
1784806307.469536,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1232,0.0186688,1,0,1
1784806307.469536,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1232,0.0186688,1,0,1
1784806307.519548,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,656,0.035061,1,0,1
1784806307.519548,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,656,0.035061,1,0,1
1784806307.519548,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,656,0.035061,1,0,1
1784806307.519548,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,656,0.035061,1,0,1
1784806307.568920,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1984,0.0115927,1,0,1
1784806307.568920,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1984,0.0115927,1,0,1
1784806307.568920,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1984,0.0115927,1,0,1
1784806307.568920,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1984,0.0115927,1,0,1
1784806307.619307,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,528,0.0435606,1,0,1
1784806307.619307,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,528,0.0435606,1,0,1
1784806307.619307,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,528,0.0435606,1,0,1
1784806307.619307,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,528,0.0435606,1,0,1
1784806307.669524,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,960,0.0239583,1,0,1
1784806307.669524,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,960,0.0239583,1,0,1
1784806307.669524,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,960,0.0239583,1,0,1
1784806307.669524,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,960,0.0239583,1,0,1
1784806307.719339,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,448,0.0513393,1,0,1
1784806307.719339,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,448,0.0513393,1,0,1
1784806307.719339,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,448,0.0513393,1,0,1
1784806307.719339,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,448,0.0513393,1,0,1
1784806307.769733,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,544,0.0422794,1,0,1
1784806307.769733,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,544,0.0422794,1,0,1
1784806307.769733,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,544,0.0422794,1,0,1
1784806307.769733,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,544,0.0422794,1,0,1
1784806307.820234,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,416,0.0552885,1,0,1
1784806307.820234,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,416,0.0552885,1,0,1
1784806307.820234,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,416,0.0552885,1,0,1
1784806307.820234,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,416,0.0552885,1,0,1
1784806307.870009,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1232,0.0186688,1,0,1
1784806307.870009,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1232,0.0186688,1,0,1
1784806307.870009,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1232,0.0186688,1,0,1
1784806307.870009,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1232,0.0186688,1,0,1
1784806307.920834,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,352,0.0653409,1,0,1
1784806307.920834,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,352,0.0653409,1,0,1
1784806307.920834,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,352,0.0653409,1,0,1
1784806307.920834,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,352,0.0653409,1,0,1
1784806307.970808,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,64,0.359375,1,0,1
1784806307.970808,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,64,0.359375,1,0,1
1784806307.970808,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,64,0.359375,1,0,1
1784806307.970808,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,64,0.359375,1,0,1
1784806308.020831,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2672,0.00860778,1,0,1
1784806308.020831,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2672,0.00860778,1,0,1
1784806308.020831,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2672,0.00860778,1,0,1
1784806308.020831,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2672,0.00860778,1,0,1
1784806308.071207,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,768,0.0299479,1,0,1
1784806308.071207,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,768,0.0299479,1,0,1
1784806308.071207,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,768,0.0299479,1,0,1
1784806308.071207,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,768,0.0299479,1,0,1
1784806308.120993,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,704,0.0326705,1,0,1
1784806308.120993,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,704,0.0326705,1,0,1
1784806308.120993,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,704,0.0326705,1,0,1
1784806308.120993,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,704,0.0326705,1,0,1
1784806308.171013,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,784,0.0293367,1,0,1
1784806308.171013,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,784,0.0293367,1,0,1
1784806308.171013,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,784,0.0293367,1,0,1
1784806308.171013,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,784,0.0293367,1,0,1
1784806308.221214,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,304,0.0756579,1,0,1
1784806308.221214,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,304,0.0756579,1,0,1
1784806308.221214,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,304,0.0756579,1,0,1
1784806308.221214,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,304,0.0756579,1,0,1
1784806308.279021,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,144,0.159722,1,0,1
1784806308.279021,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,144,0.159722,1,0,1
1784806308.279021,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,144,0.159722,1,0,1
1784806308.279021,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,144,0.159722,1,0,1
1784806308.328837,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,336,0.0684524,1,0,1
1784806308.328837,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,336,0.0684524,1,0,1
1784806308.328837,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,336,0.0684524,1,0,1
1784806308.328837,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,336,0.0684524,1,0,1
1784806308.371768,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1952,0.0117828,1,0,1
1784806308.371768,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1952,0.0117828,1,0,1
1784806308.371768,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1952,0.0117828,1,0,1
1784806308.371768,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1952,0.0117828,1,0,1
1784806308.420871,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,3008,0.00764628,1,0,1
1784806308.420871,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,3008,0.00764628,1,0,1
1784806308.420871,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,3008,0.00764628,1,0,1
1784806308.420871,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,3008,0.00764628,1,0,1
1784806308.470491,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2832,0.00812147,1,0,1
1784806308.470491,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2832,0.00812147,1,0,1
1784806308.470491,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2832,0.00812147,1,0,1
1784806308.470491,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2832,0.00812147,1,0,1
1784806308.520904,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2496,0.00921474,1,0,1
1784806308.520904,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2496,0.00921474,1,0,1
1784806308.520904,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2496,0.00921474,1,0,1
1784806308.520904,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,2496,0.00921474,1,0,1
1784806308.570493,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,288,0.0798611,1,0,1
1784806308.570493,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,288,0.0798611,1,0,1
1784806308.570493,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,288,0.0798611,1,0,1
1784806308.570493,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,288,0.0798611,1,0,1
1784806308.621061,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1136,0.0202465,1,0,1
1784806308.621061,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1136,0.0202465,1,0,1
1784806308.621061,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1136,0.0202465,1,0,1
1784806308.621061,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1136,0.0202465,1,0,1
1784806308.671117,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,432,0.0532407,1,0,1
1784806308.671117,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,432,0.0532407,1,0,1
1784806308.671117,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,432,0.0532407,1,0,1
1784806308.671117,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,432,0.0532407,1,0,1
1784806308.720911,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1040,0.0221154,1,0,1
1784806308.720911,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1040,0.0221154,1,0,1
1784806308.720911,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1040,0.0221154,1,0,1
1784806308.720911,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,1040,0.0221154,1,0,1
1784806308.771180,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,368,0.0625,1,0,1
1784806308.771180,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,368,0.0625,1,0,1
1784806308.771180,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,368,0.0625,1,0,1
1784806308.771180,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,368,0.0625,1,0,1
1784806308.821340,raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,256,0.0898438,1,0,1
1784806308.821340,scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,256,0.0898438,1,0,1
1784806308.821340,smoothed_raw,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,256,0.0898438,1,0,1
1784806308.821340,smoothed_scored,-0.472841,0.184836,0.861543,-179.906,11.3713,0.972502,0,0.632126,0.972502,0,0.632126,23,256,0.0898438,1,0,1
1784806308.870977,raw,0.44019,-0.194061,0.876683,-23.2839,-15.417,0.422976,0.494186,0.4479,0.422976,0.494186,0.4479,34,688,0.0494186,0,0,0
1784806308.870977,scored,0.44019,-0.194061,0.876683,-23.2839,-15.417,0.422976,0.494186,0.4479,0.422976,0.494186,0.4479,34,688,0.0494186,0,0,0
1784806308.870977,smoothed_raw,-0.102004,0.0292842,0.994353,-23.2839,-15.417,0.422976,0.494186,0.4479,0.422976,0.494186,0.4479,34,688,0.0494186,0,0,0
1784806308.870977,smoothed_scored,0.240958,-0.112569,0.963985,-23.2839,-15.417,0.422976,0.494186,0.4479,0.422976,0.494186,0.4479,34,688,0.0494186,0,0,0
1784806308.921129,raw,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,384,0.0885417,1,0,1
1784806308.921129,scored,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,384,0.0885417,1,0,1
1784806308.921129,smoothed_raw,-0.00916462,-0.0092959,0.999915,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,384,0.0885417,1,0,1
1784806308.921129,smoothed_scored,-0.289599,0.10766,0.951074,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,384,0.0885417,1,0,1
1784806308.971200,raw,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,240,0.141667,1,0,1
1784806308.971200,scored,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,240,0.141667,1,0,1
1784806308.971200,smoothed_raw,-0.423562,0.164012,0.890896,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,240,0.141667,1,0,1
1784806308.971200,smoothed_scored,-0.463491,0.180881,0.867443,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,240,0.141667,1,0,1
1784806309.021860,raw,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,3552,0.00957207,1,0,1
1784806309.021860,scored,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,3552,0.00957207,1,0,1
1784806309.021860,smoothed_raw,-0.471643,0.184329,0.862308,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,3552,0.00957207,1,0,1
1784806309.021860,smoothed_scored,-0.47274,0.184793,0.861608,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,3552,0.00957207,1,0,1
1784806309.071921,raw,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,304,0.111842,1,0,1
1784806309.071921,scored,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,304,0.111842,1,0,1
1784806309.071921,smoothed_raw,-0.472835,0.184834,0.861547,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,304,0.111842,1,0,1
1784806309.071921,smoothed_scored,-0.472841,0.184836,0.861544,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,304,0.111842,1,0,1
1784806309.121668,raw,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,208,0.163462,1,0,1
1784806309.121668,scored,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,208,0.163462,1,0,1
1784806309.121668,smoothed_raw,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,208,0.163462,1,0,1
1784806309.121668,smoothed_scored,-0.472841,0.184836,0.861543,-23.2839,-15.417,0.972502,0,0.632126,0.972502,0,0.632126,34,208,0.163462,1,0,1
