timestamp,nx,ny,nz,roll,pitch,pub_vis_score,pub_inlier_score,pub_combined_score,curr_vis_score,curr_inlier_score,curr_combined_score,inlier_count,subcloud_size,inlier_ratio,using_fallback,fallback_unavailable
1762174434.587032,0.0687969,0.0312335,-0.997142,137.193,-60.3964,0.87082,0.136179,0.576964,0.87082,0.136179,0.576964,134,3280,0.0408537,0,0
1762174434.637024,0.0966347,0.0312253,-0.99483,116.63,-63.8545,0.666838,0.139205,0.455785,0.666838,0.139205,0.455785,147,3520,0.0417614,0,0
1762174434.687018,0.0889798,-0.00069728,-0.996033,100.37,-64.0743,0.338228,0.135369,0.257084,0.338228,0.135369,0.257084,141,3472,0.0406106,0,0
1762174434.737056,0.102723,-0.00604767,-0.994692,81.0709,-62.5027,0.314778,0.120008,0.23687,0.314778,0.120008,0.23687,125,3472,0.0360023,0,0
1762174434.786685,0.0785534,0.0055938,-0.996895,66.8213,-60.3124,0.656982,0.10929,0.437905,0.656982,0.10929,0.437905,96,2928,0.0327869,0,0
1762174434.835849,0.103895,0.0205948,-0.994375,50.0613,-55.2261,0.930053,0.0753012,0.588152,0.930053,0.0753012,0.588152,60,2656,0.0225904,0,0
1762174434.885472,0.131747,0.0460113,-0.990215,40.9406,-50.1642,0.976528,0.0802365,0.618011,0.976528,0.0802365,0.618011,57,2368,0.0240709,0,0
1762174434.935094,0.253205,0.101394,-0.962084,31.182,-41.6249,0.891723,0.0767544,0.565736,0.891723,0.0767544,0.565736,35,1520,0.0230263,0,0
1762174434.984688,0.405707,0.144787,-0.902462,26.163,-34.923,0.767584,0,0.460551,0.767584,0,0.460551,17,720,0.0236111,0,0
1762174435.034287,0.559284,0.247595,-0.791137,17.8387,-26.5389,0.512108,0,0.307265,0.512108,0,0.307265,4,208,0.0192308,0,0
1762174435.083874,0.131747,0.0460113,-0.990215,11.9826,-20.6319,0.976528,0.0802365,0.618011,0.322904,0,0.193742,3,112,0.0267857,1,0
1762174435.133964,0.131747,0.0460113,-0.990215,4.60679,-9.30503,0.976528,0.0802365,0.618011,0.0945201,0,0.056712,10,256,0.0390625,1,0
1762174435.183506,0.131747,0.0460113,-0.990215,1.51451,-0.823185,0.976528,0.0802365,0.618011,0.0185712,0.144231,0.0688351,27,624,0.0432692,1,0
1762174435.233124,0.131747,0.0460113,-0.990215,-1.21661,11.7468,0.976528,0.0802365,0.618011,0.063408,0.151715,0.0987308,276,6064,0.0455145,1,0
1762174435.283150,0.131747,0.0460113,-0.990215,-4.04411,19.5163,0.976528,0.0802365,0.618011,0.151112,0.140196,0.146746,286,6800,0.0420588,1,0
1762174435.333112,0.0890706,0.0608944,-0.994162,-9.64479,31.1137,0.356117,0.132886,0.266824,0.356117,0.132886,0.266824,273,6848,0.0398657,0,0
1762174435.382744,0.0632987,0.0552917,-0.996462,-12.9644,40.0181,0.48683,0.136475,0.346688,0.48683,0.136475,0.346688,245,5984,0.0409425,0,0
1762174435.433142,0.103161,0.0637124,-0.992622,-18.7514,53.4819,0.622549,0.130694,0.425807,0.622549,0.130694,0.425807,202,5152,0.0392081,0,0
1762174435.483137,0.0817268,0.0493891,-0.995431,-24.4099,62.6976,0.648068,0.11612,0.435289,0.648068,0.11612,0.435289,170,4880,0.0348361,0,0
1762174435.533186,0.127178,0.0769333,-0.988892,-45.0197,75.2533,0.54309,0.116698,0.372533,0.54309,0.116698,0.372533,149,4256,0.0350094,0,0
1762174435.583200,0.131747,0.0460113,-0.990215,-82.6764,80.5869,0.976528,0.0802365,0.618011,0.127896,0.107379,0.119689,117,3632,0.0322137,1,0
1762174435.633128,0.152628,0.0990064,-0.983312,-153.024,74.2764,0.47139,0.108252,0.326135,0.47139,0.108252,0.326135,106,3264,0.0324755,0,0
1762174435.683572,0.114456,0.0759171,-0.990524,-167.936,66.2684,0.35708,0.109767,0.258155,0.35708,0.109767,0.258155,98,2976,0.0329301,0,0
1762174435.733573,0.131747,0.0460113,-0.990215,178.712,52.6345,0.976528,0.0802365,0.618011,0.13599,0.114155,0.127256,80,2336,0.0342466,1,0
1762174435.783566,0.115135,0.0617424,-0.991429,171.81,42.158,0.352227,0.104167,0.253003,0.352227,0.104167,0.253003,68,2176,0.03125,0,0
1762174435.833173,0.327328,0.0520224,-0.943478,165.854,25.3942,0.419842,0.0588768,0.275456,0.419842,0.0588768,0.275456,26,1472,0.017663,0,0
1762174435.883244,0.171531,0.0217869,-0.984938,162.628,14.1495,0.322802,0.0685976,0.22112,0.322802,0.0685976,0.22112,27,1312,0.0205793,0,0
1762174435.933194,0.131747,0.0460113,-0.990215,157.907,-1.07881,0.976528,0.0802365,0.618011,0.0973727,0.159226,0.122114,107,2240,0.0477679,1,0
1762174435.983612,0.147883,0.0200458,-0.988802,153.897,-11.6898,0.370832,0.198333,0.301832,0.370832,0.198333,0.301832,119,2000,0.0595,0,0
1762174436.033673,0.18966,0.0344965,-0.981244,147.253,-26.3656,0.750048,0.203037,0.531243,0.750048,0.203037,0.531243,115,1888,0.060911,0,0
1762174436.084009,0.147203,-0.0030056,-0.989102,143.714,-35.1421,0.908105,0.194341,0.622599,0.908105,0.194341,0.622599,125,2144,0.0583022,0,0
1762174436.134420,0.18924,0.0198452,-0.98173,133.127,-48.9447,0.989576,0.169513,0.661551,0.989576,0.169513,0.661551,131,2576,0.050854,0,0
1762174436.184803,0.29315,0.0816247,-0.952576,106.385,-63.476,0.480998,0.131822,0.341328,0.480998,0.131822,0.341328,143,3616,0.0395465,0,0
1762174436.234842,0.265416,0.103277,-0.958587,82.3655,-67.1799,0.25056,0.146156,0.208798,0.25056,0.146156,0.208798,181,4128,0.0438469,0,0
1762174436.285274,0.136203,0.0805651,-0.9874,58.0088,-66.5348,0.688387,0.132647,0.466091,0.688387,0.132647,0.466091,170,4272,0.039794,0,0
1762174436.335263,0.177868,0.0947414,-0.979483,39.1982,-61.0563,0.846444,0.128581,0.559299,0.846444,0.128581,0.559299,158,4096,0.0385742,0,0
1762174436.385693,0.159354,0.0692565,-0.984789,28.217,-52.6332,0.822931,0.0870253,0.528569,0.822931,0.0870253,0.528569,66,2528,0.0261076,0,0
1762174436.435667,0.207704,0.00351178,-0.978186,20.3235,-40.3717,0.678214,0.0642123,0.432613,0.678214,0.0642123,0.432613,45,2336,0.0192637,0,0
1762174436.485703,0.28065,0.0219672,-0.959559,16.2495,-27.7407,0.491091,0.0887978,0.330174,0.491091,0.0887978,0.330174,52,1952,0.0266393,0,0
1762174436.535674,0.314583,0.0465689,-0.948087,12.9779,-20.2118,0.337632,0.0608407,0.226915,0.337632,0.0608407,0.226915,33,1808,0.0182522,0,0
1762174436.586089,0.18924,0.0198452,-0.98173,9.17739,-7.48104,0.989576,0.169513,0.661551,0.127431,0.0455729,0.0946877,21,1536,0.0136719,1,0
1762174436.636211,0.18924,0.0198452,-0.98173,7.91098,0.215279,0.989576,0.169513,0.661551,0.0368743,0.0479167,0.0412912,23,1600,0.014375,1,0
1762174436.686128,0.18924,0.0198452,-0.98173,5.25095,10.9913,0.989576,0.169513,0.661551,0.115358,0.0447531,0.0871159,29,2160,0.0134259,1,0
1762174436.736088,0.18924,0.0198452,-0.98173,2.57845,27.0513,0.989576,0.169513,0.661551,0.149973,0.0773061,0.120906,59,2544,0.0231918,1,0
1762174436.785690,0.191909,0.0349488,-0.98079,-5.47521,43.1708,0.270467,0.12935,0.21402,0.270467,0.12935,0.21402,226,5824,0.0388049,0,0
1762174436.835284,0.160858,0.018951,-0.986795,-13.5223,53.2844,0.490186,0.115374,0.340261,0.490186,0.115374,0.340261,175,5056,0.0346123,0,0
1762174436.884894,0.237931,0.0166019,-0.97114,-33.0433,66.6896,0.695879,0.136923,0.472297,0.695879,0.136923,0.472297,209,5088,0.041077,0,0
1762174436.934541,0.205303,0.00791242,-0.978667,-53.8901,73.1118,0.574549,0.134844,0.398667,0.574549,0.134844,0.398667,200,4944,0.0404531,0,0
1762174436.984914,0.18924,0.0198452,-0.98173,-84.8689,77.146,0.989576,0.169513,0.661551,0.127672,0.127488,0.127598,164,4288,0.0382463,1,0
1762174437.035315,0.190278,0.000132262,-0.98173,-138.072,74.8065,0.552384,0.11855,0.37885,0.552384,0.11855,0.37885,136,3824,0.0355649,0,0
1762174437.085729,0.116593,-0.0188942,-0.993,-158.624,68.9683,0.499755,0.109311,0.343577,0.499755,0.109311,0.343577,85,2592,0.0327932,0,0
1762174437.136129,0.18924,0.0198452,-0.98173,-176.24,58.0756,0.989576,0.169513,0.661551,0.197718,0.0924185,0.155598,59,2128,0.0277256,1,0
1762174437.186118,0.18924,0.0198452,-0.98173,175.732,50.5249,0.989576,0.169513,0.661551,0.22969,0,0.137814,16,848,0.0188679,1,0
1762174437.286650,0.19728,0.127713,-0.971993,157.361,27.4695,0.618709,0.125613,0.421471,0.618709,0.125613,0.421471,41,1088,0.0376838,0,0
1762174437.336582,0.122037,0.175311,-0.97692,152.029,19.9162,0.572057,0,0.343234,0.572057,0,0.343234,18,624,0.0288462,0,0
1762174437.386611,0.139211,0.0705698,-0.987745,146.54,12.0875,0.43482,0.173023,0.330101,0.43482,0.173023,0.330101,49,944,0.0519068,0,0
1762174437.435797,0.18924,0.0198452,-0.98173,138.167,0.974333,0.989576,0.169513,0.661551,0.129886,0.190476,0.154122,64,1120,0.0571429,1,0
1762174437.485028,0.159351,0.0707448,-0.984684,131.13,-6.1699,0.289941,0.199373,0.253714,0.289941,0.199373,0.253714,89,1488,0.0598118,0,0
1762174437.534173,0.183538,0.0709897,-0.980446,121.271,-15.7059,0.511371,0.184837,0.380757,0.511371,0.184837,0.380757,118,2128,0.0554511,0,0
1762174437.583037,0.150444,0.0225013,-0.988363,114.777,-21.2104,0.555025,0.170455,0.401197,0.555025,0.170455,0.401197,126,2464,0.0511364,0,0
1762174437.632208,0.157535,0.0883168,-0.983556,100.454,-27.786,0.354777,0.185417,0.287033,0.354777,0.185417,0.287033,178,3200,0.055625,0,0
1762174437.681477,0.18924,0.0198452,-0.98173,90.6624,-30.6405,0.989576,0.169513,0.661551,0.107434,0.170455,0.132642,171,3344,0.0511364,1,0
1762174437.731120,0.123868,0.110974,-0.986074,76.2681,-33.4357,0.477811,0.181452,0.359267,0.477811,0.181452,0.359267,189,3472,0.0544355,0,0
1762174437.781027,0.0988112,0.0683144,-0.992758,65.7283,-34.0264,0.723995,0.167824,0.501526,0.723995,0.167824,0.501526,203,4032,0.0503472,0,0
1762174437.830622,0.160073,0.129989,-0.978509,46.5325,-31.2329,0.896906,0.178942,0.60972,0.896906,0.178942,0.60972,207,3856,0.0536826,0,0
1762174437.880628,0.152095,0.0970272,-0.983592,34.7861,-28.0676,0.799363,0.124378,0.529369,0.799363,0.124378,0.529369,80,2144,0.0373134,0,0
1762174437.930641,0.138942,0.218,-0.966008,15.7589,-22.2133,0.416454,0.123945,0.29945,0.416454,0.123945,0.29945,47,1264,0.0371835,0,0
1762174437.980642,0.18924,0.0198452,-0.98173,7.35915,-20.5529,0.989576,0.169513,0.661551,0.227337,0.0914634,0.172987,36,1312,0.027439,1,0
1762174438.031657,0.18924,0.0198452,-0.98173,-3.21379,-16.9124,0.989576,0.169513,0.661551,0.12065,0.0529372,0.093565,31,1952,0.0158811,1,0
1762174438.081436,0.18924,0.0198452,-0.98173,-15.1494,-10.9739,0.989576,0.169513,0.661551,0.241783,0.0844595,0.178853,60,2368,0.0253378,1,0
1762174438.132279,0.18924,0.0198452,-0.98173,-31.8055,-2.25072,0.989576,0.169513,0.661551,0.154633,0.136421,0.147348,129,3152,0.0409264,1,0
1762174438.183147,0.160073,0.129989,-0.978509,-41.5499,4.01058,0.896906,0.178942,0.60972,0.224114,0.143398,0.191828,159,3696,0.0430195,1,0
1762174438.234270,0.121805,0.23476,-0.964392,-58.5888,17.9069,0.564372,0.170455,0.406805,0.564372,0.170455,0.406805,261,5104,0.0511364,0,0
1762174438.285516,0.0402409,0.0978743,-0.994385,-60.1213,19.3375,0.581273,0.180134,0.420817,0.581273,0.180134,0.420817,313,5792,0.0540401,0,0
1762174438.337877,0.0108414,0.106887,-0.994212,-69.3652,30.0158,0.610177,0.183692,0.439583,0.610177,0.183692,0.439583,246,4464,0.0551075,0,0
1762174438.387108,0.0097371,0.0555339,-0.998409,-76.3863,39.3142,0.50273,0.178275,0.372948,0.50273,0.178275,0.372948,172,3216,0.0534826,0,0
1762174438.437102,0.160073,0.129989,-0.978509,-91.1224,52.2946,0.896906,0.178942,0.60972,0.131329,0.15625,0.141297,81,1728,0.046875,1,0
1762174438.487489,0.0331624,0.181891,-0.982759,-121.779,65.1614,0.71215,0.149854,0.487231,0.71215,0.149854,0.487231,41,912,0.0449561,0,0
1762174438.537116,0.0988132,0.222507,-0.969911,-146.237,66.795,0.700468,0.121528,0.468892,0.700468,0.121528,0.468892,21,576,0.0364583,0,0
1762174438.586733,0.141313,0.222392,-0.964662,-166.841,65.7758,0.386006,0,0.231604,0.386006,0,0.231604,9,208,0.0432692,0,0
1762174438.636451,0.160073,0.129989,-0.978509,178.824,62.5986,0.896906,0.178942,0.60972,0.114413,0,0.0686476,9,336,0.0267857,1,0
1762174438.685976,-0.0610218,0.146586,-0.987314,168.303,57.6732,0.417714,0,0.250628,0.417714,0,0.250628,16,560,0.0285714,0,0
1762174438.735123,0.0713428,0.162957,-0.984051,160.515,48.8131,0.660725,0.119048,0.444054,0.660725,0.119048,0.444054,24,672,0.0357143,0,0
1762174438.784754,0.101541,0.0938792,-0.990392,157.719,42.0207,0.727952,0.144231,0.494464,0.727952,0.144231,0.494464,27,624,0.0432692,0,0
1762174438.834000,0.139706,0.114464,-0.983555,150.565,31.8969,0.789879,0.173611,0.543372,0.789879,0.173611,0.543372,45,864,0.0520833,0,0
1762174438.883577,0.249294,0.182198,-0.951134,140.986,18.2613,0.623184,0.178571,0.445339,0.623184,0.178571,0.445339,60,1120,0.0535714,0,0
1762174438.933198,0.212231,0.17049,-0.962232,134.186,11.8071,0.460352,0.177696,0.347289,0.460352,0.177696,0.347289,58,1088,0.0533088,0,0
1762174438.983191,0.100418,0.11026,-0.988817,129.605,8.90431,0.369283,0.175781,0.291882,0.369283,0.175781,0.291882,54,1024,0.0527344,0,0
1762174439.032007,0.160073,0.129989,-0.978509,116.514,-0.267727,0.896906,0.178942,0.60972,0.088793,0.17088,0.121628,73,1424,0.051264,1,0
1762174439.081985,0.160073,0.129989,-0.978509,109.188,-6.13821,0.896906,0.178942,0.60972,0.191932,0.201389,0.195715,58,960,0.0604167,1,0
1762174439.131999,0.160073,0.129989,-0.978509,99.5812,-11.4837,0.896906,0.178942,0.60972,0.178409,0.173611,0.17649,55,1056,0.0520833,1,0
1762174439.181984,0.160073,0.129989,-0.978509,90.2184,-14.0181,0.896906,0.178942,0.60972,0.0558915,0.15752,0.096543,62,1312,0.0472561,1,0
1762174439.231994,0.152286,0.178056,-0.972165,76.9787,-15.0252,0.272663,0.138889,0.219153,0.272663,0.138889,0.219153,58,1392,0.0416667,0,0
1762174439.282030,0.168188,0.115784,-0.978932,68.3897,-13.2199,0.358688,0.139736,0.271107,0.358688,0.139736,0.271107,55,1312,0.0419207,0,0
1762174439.332413,0.208039,0.10586,-0.972375,57.5058,-10.3172,0.381955,0.149212,0.288858,0.381955,0.149212,0.288858,53,1184,0.0447635,0,0
1762174439.382474,0.196334,0.0942072,-0.976001,51.0813,-8.85429,0.366208,0.146104,0.278166,0.366208,0.146104,0.278166,54,1232,0.0438312,0,0
1762174439.432806,0.151026,0.0956954,-0.983887,40.1988,-9.1546,0.377904,0.131944,0.27952,0.377904,0.131944,0.27952,38,960,0.0395833,0,0
1762174439.483224,0.0872267,0.0895009,-0.99216,33.4316,-7.15377,0.299075,0.125,0.229445,0.299075,0.125,0.229445,39,1040,0.0375,0,0
1762174439.533216,0.160073,0.129989,-0.978509,24.9089,0.827321,0.896906,0.178942,0.60972,0.0992274,0.118534,0.10695,33,928,0.0355603,1,0
1762174439.583258,0.160073,0.129989,-0.978509,19.6907,8.30607,0.896906,0.178942,0.60972,0.239762,0,0.143857,19,768,0.0247396,1,0
1762174439.633254,0.199758,0.0958743,-0.975144,12.3608,23.1938,0.358064,0.105721,0.257127,0.358064,0.105721,0.257127,34,1072,0.0317164,0,0
1762174439.682936,0.160073,0.129989,-0.978509,5.32958,32.8204,0.896906,0.178942,0.60972,0.24512,0.124158,0.196735,59,1584,0.0372475,1,0
1762174439.732483,0.155329,0.0640236,-0.985786,-12.9856,45.1016,0.494125,0.136364,0.35102,0.494125,0.136364,0.35102,108,2640,0.0409091,0,0
1762174439.782498,0.113354,0.0359198,-0.992905,-30.8723,49.4981,0.882878,0.153579,0.591158,0.882878,0.153579,0.591158,115,2496,0.0460737,0,0
1762174439.832108,0.115074,0.104001,-0.987898,-58.0171,51.4587,0.887983,0.151316,0.593316,0.887983,0.151316,0.593316,138,3040,0.0453947,0,0
1762174439.882098,0.115074,0.104001,-0.987898,-92.3156,52.3938,0.887983,0.151316,0.593316,0.167522,0.177951,0.171693,164,3072,0.0533854,1,0
1762174439.932744,0.155372,0.197423,-0.967927,-112.183,51.2719,0.713639,0.164408,0.493946,0.713639,0.164408,0.493946,131,2656,0.0493223,0,0
1762174439.983318,0.0864761,0.0778223,-0.99321,-121.295,49.797,0.887646,0.177778,0.603698,0.887646,0.177778,0.603698,128,2400,0.0533333,0,0
1762174440.033707,0.117838,0.123338,-0.985343,-144.652,43.7857,0.948634,0.18,0.64118,0.948634,0.18,0.64118,108,2000,0.054,0,0
1762174440.084520,0.0993506,0.10537,-0.989458,-158.656,38.8325,0.695454,0.193142,0.494529,0.695454,0.193142,0.494529,89,1536,0.0579427,0,0
1762174440.134940,0.117838,0.123338,-0.985343,-178.123,30.7113,0.948634,0.18,0.64118,0.141514,0.172414,0.153874,48,928,0.0517241,1,0
1762174440.185320,0.0910784,0.146369,-0.985028,170.493,25.2607,0.312478,0.127119,0.238334,0.312478,0.127119,0.238334,36,944,0.0381356,0,0
1762174440.235731,0.144912,0.187815,-0.971455,157.822,15.1077,0.403191,0.191948,0.318694,0.403191,0.191948,0.318694,82,1424,0.0575843,0,0
1762174440.285740,0.189615,0.191729,-0.962957,146.03,5.45259,0.25246,0.176411,0.22204,0.25246,0.176411,0.22204,105,1984,0.0529234,0,0
1762174440.335797,0.117838,0.123338,-0.985343,130.742,-1.86369,0.948634,0.18,0.64118,0.156936,0.131173,0.146631,85,2160,0.0393519,1,0
1762174440.385375,0.14443,0.223455,-0.963954,120.815,-9.13864,0.340938,0.151367,0.26511,0.340938,0.151367,0.26511,93,2048,0.0454102,0,0
1762174440.434598,0.109017,0.180614,-0.977494,112.548,-16.2339,0.430046,0.133013,0.311233,0.430046,0.133013,0.311233,83,2080,0.0399038,0,0
1762174440.484570,0.148069,0.185235,-0.971475,100.78,-27.7778,0.362764,0.147059,0.276482,0.362764,0.147059,0.276482,132,2992,0.0441176,0,0
1762174440.534220,0.117838,0.123338,-0.985343,92.403,-34.5671,0.948634,0.18,0.64118,0.16505,0.16933,0.166762,178,3504,0.0507991,1,0
1762174440.584441,0.18407,0.146017,-0.972007,72.9337,-44.2239,0.6048,0.17562,0.433128,0.6048,0.17562,0.433128,204,3872,0.052686,0,0
1762174440.634598,0.143767,0.121661,-0.982105,58.9572,-48.0915,0.890596,0.17146,0.602942,0.890596,0.17146,0.602942,186,3616,0.0514381,0,0
1762174440.684569,0.124705,0.0883085,-0.988256,43.8962,-49.022,0.990483,0.173312,0.663614,0.990483,0.173312,0.663614,193,3712,0.0519935,0,0
1762174440.734589,0.266259,0.168715,-0.949021,11.2841,-42.2352,0.443538,0.144022,0.323732,0.443538,0.144022,0.323732,159,3680,0.0432065,0,0
1762174440.785022,0.174778,0.103568,-0.979146,5.89583,-39.4276,0.2791,0.148515,0.226866,0.2791,0.148515,0.226866,144,3232,0.0445545,0,0
1762174440.838541,0.144819,0.135313,-0.980162,-7.04766,-33.4506,0.296152,0.168403,0.245052,0.296152,0.168403,0.245052,194,3840,0.0505208,0,0
1762174440.885035,0.126678,0.11626,-0.985107,-13.3564,-26.8488,0.416424,0.170534,0.318068,0.416424,0.170534,0.318068,194,3792,0.0511603,0,0
1762174440.935028,0.0996668,0.0865057,-0.991254,-18.8804,-19.7892,0.438483,0.184685,0.336964,0.438483,0.184685,0.336964,164,2960,0.0554054,0,0
1762174440.985028,0.143008,0.0800081,-0.986483,-27.0019,-6.80425,0.258182,0.13984,0.210845,0.258182,0.13984,0.210845,98,2336,0.0419521,0,0
1762174441.035032,0.124705,0.0883085,-0.988256,-33.5015,1.55872,0.990483,0.173312,0.663614,0.138291,0.0942144,0.12066,71,2512,0.0282643,1,0
1762174441.085422,0.0770184,0.013645,-0.996936,-39.6155,11.4149,0.442077,0.106456,0.307829,0.442077,0.106456,0.307829,93,2912,0.0319368,0,0
1762174441.135832,0.104788,0.0509589,-0.993188,-50.5892,24.5825,0.767603,0.108776,0.504072,0.767603,0.108776,0.504072,118,3616,0.0326327,0,0
1762174441.186277,0.175354,0.146219,-0.973587,-68.2185,38.8458,0.705336,0.133869,0.476749,0.705336,0.133869,0.476749,160,3984,0.0401606,0,0
1762174441.236673,0.124705,0.0883085,-0.988256,-88.6268,47.9915,0.990483,0.173312,0.663614,0.142421,0.143592,0.142889,173,4016,0.0430777,1,0
1762174441.289528,0.124705,0.0883085,-0.988256,-88.6268,47.9915,0.990483,0.173312,0.663614,0.142421,0.152144,0.14631,176,3856,0.0456432,1,0
1762174441.336660,0.0770232,0.108197,-0.991141,-115.159,52.5828,0.767797,0.169857,0.528621,0.767797,0.169857,0.528621,181,3552,0.0509572,0,0
1762174441.386675,0.0544623,0.084894,-0.994901,-134.336,52.3022,0.970687,0.175562,0.652637,0.970687,0.175562,0.652637,150,2848,0.0526685,0,0
1762174441.436299,0.105244,0.117325,-0.987501,-160.021,47.0812,0.67639,0.192577,0.482865,0.67639,0.192577,0.482865,110,1904,0.0577731,0,0
1762174441.485897,0.112742,0.120205,-0.986327,-174.347,41.3401,0.274405,0.153883,0.226196,0.274405,0.153883,0.226196,65,1408,0.0461648,0,0
1762174441.535898,0.157143,0.124715,-0.97967,168.207,29.5221,0.401136,0.15,0.300682,0.401136,0.15,0.300682,36,800,0.045,0,0
1762174441.585527,0.211237,0.212586,-0.954037,150.471,15.5349,0.492174,0.186012,0.369709,0.492174,0.186012,0.369709,50,896,0.0558036,0,0
1762174441.635158,0.124705,0.0883085,-0.988256,138.269,4.17434,0.990483,0.173312,0.663614,0.229327,0.126984,0.18839,64,1680,0.0380952,1,0
1762174441.685476,0.124705,0.0883085,-0.988256,132.256,-1.15202,0.990483,0.173312,0.663614,0.13562,0.12,0.129372,72,2000,0.036,1,0
1762174441.734437,0.143489,0.113496,-0.983122,124.196,-8.42612,0.338088,0.134033,0.256466,0.338088,0.134033,0.256466,92,2288,0.0402098,0,0
1762174441.784328,0.114397,0.0892461,-0.989418,115.58,-14.5572,0.430863,0.155075,0.320548,0.430863,0.155075,0.320548,99,2128,0.0465226,0,0
1762174441.833953,0.114964,0.127021,-0.985215,102.028,-21.2909,0.330989,0.144817,0.25652,0.330989,0.144817,0.25652,114,2624,0.0434451,0,0
1762174441.883950,0.124705,0.0883085,-0.988256,92.5452,-24.2437,0.990483,0.173312,0.663614,0.139194,0.153085,0.14475,133,2896,0.0459254,1,0
1762174441.933965,0.107237,0.132212,-0.985404,77.4245,-26.348,0.393669,0.138889,0.291757,0.393669,0.138889,0.291757,116,2784,0.0416667,0,0
1762174441.983960,0.0858048,0.0991288,-0.991368,66.7999,-26.0962,0.609724,0.125241,0.415931,0.609724,0.125241,0.415931,104,2768,0.0375723,0,0
1762174442.034015,0.115766,0.142657,-0.982979,50.1963,-23.0973,0.738459,0.115476,0.489266,0.738459,0.115476,0.489266,97,2800,0.0346429,0,0
1762174442.083583,0.0596556,0.0833502,-0.994733,41.6517,-20.1553,0.678049,0.0942144,0.444515,0.678049,0.0942144,0.444515,71,2512,0.0282643,0,0
1762174442.133627,0.0899251,0.116186,-0.989148,27.4507,-12.2026,0.394646,0.0706522,0.265048,0.394646,0.0706522,0.265048,39,1840,0.0211957,0,0
1762174442.183572,0.124705,0.0883085,-0.988256,19.7911,-5.97754,0.990483,0.173312,0.663614,0.192901,0.0588768,0.139291,26,1472,0.017663,1,0
1762174442.233669,0.124705,0.0883085,-0.988256,10.2197,2.12562,0.990483,0.173312,0.663614,0.0690701,0.107201,0.0843223,53,1648,0.0321602,1,0
1762174442.283619,0.124705,0.0883085,-0.988256,3.4405,6.00125,0.990483,0.173312,0.663614,0.0596793,0.155423,0.0979769,141,3024,0.046627,1,0
1762174442.334020,0.124705,0.0883085,-0.988256,-6.15931,15.0403,0.990483,0.173312,0.663614,0.160928,0.177696,0.167635,232,4352,0.0533088,1,0
1762174442.384044,0.0589632,0.0308347,-0.997784,-13.0401,21.7555,0.356703,0.175641,0.284278,0.356703,0.175641,0.284278,274,5200,0.0526923,0,0
1762174442.433587,0.0893927,0.0483528,-0.994822,-25.3781,30.5276,0.707413,0.162329,0.489379,0.707413,0.162329,0.489379,247,5072,0.0486987,0,0
1762174442.484084,0.0661261,0.0101945,-0.997759,-35.6752,35.5411,0.906426,0.156863,0.606601,0.906426,0.156863,0.606601,192,4080,0.0470588,0,0
1762174442.534019,0.0947829,0.062162,-0.993555,-54.723,40.6051,0.938633,0.16172,0.627868,0.938633,0.16172,0.627868,170,3504,0.048516,0,0
1762174442.584060,0.07396,0.032556,-0.99673,-69.0739,41.9358,0.696888,0.16523,0.484225,0.696888,0.16523,0.484225,161,3248,0.049569,0,0
1762174442.634444,0.124705,0.0883085,-0.988256,-91.6535,41.0248,0.990483,0.173312,0.663614,0.150603,0.156551,0.152982,130,2768,0.0469653,1,0
1762174442.684447,0.0882345,0.0764761,-0.99316,-106.46,38.6655,0.576207,0.152505,0.406726,0.576207,0.152505,0.406726,112,2448,0.0457516,0,0
1762174442.734905,0.0994278,0.15401,-0.983054,-127.108,33.8756,0.90133,0.145384,0.598951,0.90133,0.145384,0.598951,97,2224,0.0436151,0,0
1762174442.784855,0.0703422,0.110701,-0.991361,-139.808,30.4729,0.875529,0.16572,0.591605,0.875529,0.16572,0.591605,105,2112,0.0497159,0,0
1762174442.834920,0.0899659,0.176195,-0.980236,-158.55,25.1478,0.564723,0.139803,0.394755,0.564723,0.139803,0.394755,102,2432,0.0419408,0,0
1762174442.884910,0.077778,0.150427,-0.985557,-170.431,20.9186,0.276666,0.139692,0.221876,0.276666,0.139692,0.221876,116,2768,0.0419075,0,0
1762174442.934864,0.0544623,0.084894,-0.994901,172.526,13.8082,0.970687,0.175562,0.652637,0.171784,0.144737,0.160965,132,3040,0.0434211,1,0
1762174442.984860,0.0544623,0.084894,-0.994901,163.696,7.38343,0.970687,0.175562,0.652637,0.192701,0.153589,0.177056,101,2192,0.0460766,1,0
1762174443.034922,0.0544623,0.084894,-0.994901,149.965,-0.5261,0.970687,0.175562,0.652637,0.10254,0.186887,0.136279,61,1088,0.0560662,1,0
1762174443.084489,0.180019,0.219179,-0.958934,134.184,-10.0193,0.408238,0.103412,0.286308,0.408238,0.103412,0.286308,137,4416,0.0310236,0,0
1762174443.134535,0.173831,0.216979,-0.960574,122.12,-15.4212,0.511196,0.174632,0.37657,0.511196,0.174632,0.37657,114,2176,0.0523897,0,0
1762174443.184221,0.10595,0.102149,-0.989111,117.169,-16.8776,0.498797,0.182292,0.372195,0.498797,0.182292,0.372195,147,2688,0.0546875,0,0
1762174443.234116,0.130765,0.136172,-0.982017,102.141,-20.3108,0.322464,0.173429,0.26285,0.322464,0.173429,0.26285,159,3056,0.0520288,0,0
1762174443.284129,0.0544623,0.084894,-0.994901,91.1762,-21.1982,0.970687,0.175562,0.652637,0.0967939,0.159722,0.121965,161,3360,0.0479167,1,0
